,"ABM Campaign Planner - organized at job-title level. EVERY distinct title mentioned in Economic Buyer, Champion, or Influencer/User gets its own cluster/campaign, even if it appears only once - a use case can belong to more than one title's cluster. Each cluster's whole email sequence launches as ONE campaign per region on its scheduled day, and only for regions the source data actually names for that use case (see Target Geography column) - before Rakesh's US Master Calendar resumes.",,,,,,,,,,,,,,,,
Campaign Status,Date,Day,Owner,Region,Target Geography (this send),Persona (Job Title),Priority,Stream,Product(s),Sequence Length,Use Cases Covered (Buyer / Champion / Influencer-User),Campaign Name,Audience / Target List,Status,Date Live,Date Done,Notes
,27-Jan-2027,Wed,ABM Team,Global,Europe,Subscription product manager (Loyalife),P1,ICP Persona Sequence,Loyalife USA/Europe,1 emails,"1. Subscription / paid membership loyalty - Buyer: Head of Membership / CMO | Champion: Subscription product manager | Influencer/User: Paid members (retail, QSR, services)",P1_ABM_ICPSEQ-SUBSCRIPTION-PRODUCT_GLOBAL_EMAIL-LI_abmteam_27JAN27,Subscription product manager (Loyalife) buyer segment (1 use cases spanning Loyalife USA/Europe),Planned,,,"Job-title cluster - every use case mentioning 'Subscription product manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,28-Jan-2027,Thu,ABM Team,ROW,"India, Middle East, SEA",Trade (Loyalife),P1,ICP Persona Sequence,Loyalife,1 emails,"1. Pharma & Healthcare - Distributor & chemist loyalty - Buyer: Head of Sales / Trade | Champion: Regional sales manager | Influencer/User: Stockists, distributors, chemists / pharmacists, medical retailers",P1_ABM_ICPSEQ-TRADE-LOYALIFE_ROW_EMAIL-LI_abmteam_28JAN27,Trade (Loyalife) buyer segment (1 use cases spanning Loyalife),Planned,,,"Job-title cluster - every use case mentioning 'Trade' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,29-Jan-2027,Fri,ABM Team,ROW,"India, Middle East, SEA, Africa",Zonal (Loyalife),P1,ICP Persona Sequence,Loyalife,1 emails,"1. Agri Inputs (Seeds, Fertiliser, Crop Protection) - Farmer & agronomist loyalty - Buyer: Head of Marketing (agri brand) | Champion: Zonal / agronomy marketing manager | Influencer/User: Farmers, agronomists, agri-retailers, krishi mitra",P1_ABM_ICPSEQ-ZONAL-LOYALIFE_ROW_EMAIL-LI_abmteam_29JAN27,Zonal (Loyalife) buyer segment (1 use cases spanning Loyalife),Planned,,,"Job-title cluster - every use case mentioning 'Zonal' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,01-Feb-2027,Mon,ABM Team,ROW,"India, SEA, Africa",Zonal manager (Loyalife),P1,ICP Persona Sequence,Loyalife,1 emails,"1. Agriculture - Dealer & retailer loyalty - Buyer: Head of Sales (agri) | Champion: Zonal manager | Influencer/User: Distributors, agri-dealers, rural retailers",P1_ABM_ICPSEQ-ZONAL-MANAGER-LOYALI_ROW_EMAIL-LI_abmteam_01FEB27,Zonal manager (Loyalife) buyer segment (1 use cases spanning Loyalife),Planned,,,"Job-title cluster - every use case mentioning 'Zonal manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,02-Feb-2027,Tue,ABM Team,ROW,"India, Middle East, SEA, Africa",Zonal marketing manager (Loyalife),P1,ICP Persona Sequence,Loyalife,1 emails,"1. Building Materials - Cement - Mason & contractor loyalty - Buyer: Head of Marketing / VP Sales | Champion: Zonal marketing manager | Influencer/User: Masons (raj mistry), petty contractors, site supervisors",P1_ABM_ICPSEQ-ZONAL-MARKETING-MANA_ROW_EMAIL-LI_abmteam_02FEB27,Zonal marketing manager (Loyalife) buyer segment (1 use cases spanning Loyalife),Planned,,,"Job-title cluster - every use case mentioning 'Zonal marketing manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,03-Feb-2027,Wed,ABM Team,ROW,"India, Middle East, SEA",Zonal sales manager (Loyalife),P1,ICP Persona Sequence,Loyalife,1 emails,"1. Building Materials - Dealer & sub-dealer loyalty - Buyer: VP Sales | Champion: Zonal sales manager | Influencer/User: Distributors, dealers, sub-dealers, retailers",P1_ABM_ICPSEQ-ZONAL-SALES-MANAGER_ROW_EMAIL-LI_abmteam_03FEB27,Zonal sales manager (Loyalife) buyer segment (1 use cases spanning Loyalife),Planned,,,"Job-title cluster - every use case mentioning 'Zonal sales manager' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,04-Feb-2027,Thu,ABM Team,US,USA,brand (Loyalife),P1,ICP Persona Sequence,Loyalife USA/Europe,1 emails,"1. Consumer cashback & rebate apps - Buyer: Head of Growth (brand/retailer) or the app operator | Champion: Shopper-marketing / lifecycle manager | Influencer/User: Shoppers (grocery, online, gas, receipts)",P1_ABM_ICPSEQ-BRAND-LOYALIFE_US_EMAIL-LI_abmteam_04FEB27,brand (Loyalife) buyer segment (1 use cases spanning Loyalife USA/Europe),Planned,,,"Job-title cluster - every use case mentioning 'brand' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,04-Feb-2027,Thu,ABM Team,Global,Europe,brand (Loyalife),P1,ICP Persona Sequence,Loyalife USA/Europe,1 emails,"1. Consumer cashback & rebate apps - Buyer: Head of Growth (brand/retailer) or the app operator | Champion: Shopper-marketing / lifecycle manager | Influencer/User: Shoppers (grocery, online, gas, receipts)",P1_ABM_ICPSEQ-BRAND-LOYALIFE_GLOBAL_EMAIL-LI_abmteam_04FEB27,brand (Loyalife) buyer segment (1 use cases spanning Loyalife USA/Europe),Planned,,,"Job-title cluster - every use case mentioning 'brand' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,05-Feb-2027,Fri,ABM Team,US,USA,retailer (Loyalife),P1,ICP Persona Sequence,Loyalife USA/Europe,1 emails,"1. Consumer cashback & rebate apps - Buyer: Head of Growth (brand/retailer) or the app operator | Champion: Shopper-marketing / lifecycle manager | Influencer/User: Shoppers (grocery, online, gas, receipts)",P1_ABM_ICPSEQ-RETAILER-LOYALIFE_US_EMAIL-LI_abmteam_05FEB27,retailer (Loyalife) buyer segment (1 use cases spanning Loyalife USA/Europe),Planned,,,"Job-title cluster - every use case mentioning 'retailer' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,05-Feb-2027,Fri,ABM Team,Global,Europe,retailer (Loyalife),P1,ICP Persona Sequence,Loyalife USA/Europe,1 emails,"1. Consumer cashback & rebate apps - Buyer: Head of Growth (brand/retailer) or the app operator | Champion: Shopper-marketing / lifecycle manager | Influencer/User: Shoppers (grocery, online, gas, receipts)",P1_ABM_ICPSEQ-RETAILER-LOYALIFE_GLOBAL_EMAIL-LI_abmteam_05FEB27,retailer (Loyalife) buyer segment (1 use cases spanning Loyalife USA/Europe),Planned,,,"Job-title cluster - every use case mentioning 'retailer' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 1 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,08-Feb-2027,Mon,ABM Team,US,USA,Head of Growth (Plum),P1,ICP Persona Sequence,Plum,7 emails,"1. Referral rewards - Buyer: Head of Growth / CMO | Champion: Lifecycle / growth manager | Influencer/User: Referrers (customers, advocates)
2. Customer acquisition / sign-up rewards - Buyer: Head of Growth / CMO | Champion: Performance marketing | Influencer/User: New customers / app users
3. Fintech app rewards - Buyer: Head of Growth / CPO | Champion: Lifecycle manager | Influencer/User: App users (payments, lending, investing)
4. Education / EdTech incentives - Buyer: Head of Growth (edtech) | Champion: Lifecycle manager | Influencer/User: Students, learners, referrers
5. Crypto / Web3 & digital-asset rewards - Buyer: Head of Growth / Community | Champion: Community manager | Influencer/User: Users, community members",P1_ABM_ICPSEQ-HEAD-OF-GROWTH-PLUM_US_EMAIL-LI_abmteam_08FEB27,Head of Growth (Plum) buyer segment (5 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Head of Growth' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 5 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,08-Feb-2027,Mon,ABM Team,ROW,"India, Middle East, SEA, Africa",Head of Growth (Plum),P1,ICP Persona Sequence,Plum,7 emails,"1. Referral rewards - Buyer: Head of Growth / CMO | Champion: Lifecycle / growth manager | Influencer/User: Referrers (customers, advocates)
2. Customer acquisition / sign-up rewards - Buyer: Head of Growth / CMO | Champion: Performance marketing | Influencer/User: New customers / app users
3. Fintech app rewards - Buyer: Head of Growth / CPO | Champion: Lifecycle manager | Influencer/User: App users (payments, lending, investing)
4. Education / EdTech incentives - Buyer: Head of Growth (edtech) | Champion: Lifecycle manager | Influencer/User: Students, learners, referrers
5. Crypto / Web3 & digital-asset rewards - Buyer: Head of Growth / Community | Champion: Community manager | Influencer/User: Users, community members",P1_ABM_ICPSEQ-HEAD-OF-GROWTH-PLUM_ROW_EMAIL-LI_abmteam_08FEB27,Head of Growth (Plum) buyer segment (5 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Head of Growth' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 5 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,08-Feb-2027,Mon,ABM Team,Global,Europe + rest of world,Head of Growth (Plum),P1,ICP Persona Sequence,Plum,3 emails,"1. Referral rewards - Buyer: Head of Growth / CMO | Champion: Lifecycle / growth manager | Influencer/User: Referrers (customers, advocates)
2. Crypto / Web3 & digital-asset rewards - Buyer: Head of Growth / Community | Champion: Community manager | Influencer/User: Users, community members",P1_ABM_ICPSEQ-HEAD-OF-GROWTH-PLUM_GLOBAL_EMAIL-LI_abmteam_08FEB27,Head of Growth (Plum) buyer segment (2 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'Head of Growth' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (3 of 5 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,09-Feb-2027,Tue,ABM Team,US,USA,CMO (Plum),P1,ICP Persona Sequence,Plum,3 emails,"1. Referral rewards - Buyer: Head of Growth / CMO | Champion: Lifecycle / growth manager | Influencer/User: Referrers (customers, advocates)
2. Customer acquisition / sign-up rewards - Buyer: Head of Growth / CMO | Champion: Performance marketing | Influencer/User: New customers / app users",P1_ABM_ICPSEQ-CMO-PLUM_US_EMAIL-LI_abmteam_09FEB27,CMO (Plum) buyer segment (2 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'CMO' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (1 of 3 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,09-Feb-2027,Tue,ABM Team,ROW,"India, Middle East, SEA, Africa",CMO (Plum),P1,ICP Persona Sequence,Plum,3 emails,"1. Referral rewards - Buyer: Head of Growth / CMO | Champion: Lifecycle / growth manager | Influencer/User: Referrers (customers, advocates)
2. Customer acquisition / sign-up rewards - Buyer: Head of Growth / CMO | Champion: Performance marketing | Influencer/User: New customers / app users",P1_ABM_ICPSEQ-CMO-PLUM_ROW_EMAIL-LI_abmteam_09FEB27,CMO (Plum) buyer segment (2 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'CMO' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (1 of 3 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,09-Feb-2027,Tue,ABM Team,Global,Europe + rest of world,CMO (Plum),P1,ICP Persona Sequence,Plum,1 emails,"1. Referral rewards - Buyer: Head of Growth / CMO | Champion: Lifecycle / growth manager | Influencer/User: Referrers (customers, advocates)",P1_ABM_ICPSEQ-CMO-PLUM_GLOBAL_EMAIL-LI_abmteam_09FEB27,CMO (Plum) buyer segment (1 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'CMO' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (2 of 3 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
,10-Feb-2027,Wed,ABM Team,US,USA,HR ops (Plum),P1,ICP Persona Sequence,Plum,4 emails,"1. Corporate gifting - Buyer: Head of Marketing / HR / Procurement | Champion: Field marketing / HR ops / admin | Influencer/User: Employees, clients, prospects, partners
2. Festive / festival gifting - Buyer: Head of HR / Marketing / Admin | Champion: HR ops / admin | Influencer/User: Employees, clients, channel partners
3. Employee gifting - Buyer: CHRO / Head of Total Rewards | Champion: HR ops | Influencer/User: Employees",P1_ABM_ICPSEQ-HR-OPS-PLUM_US_EMAIL-LI_abmteam_10FEB27,HR ops (Plum) buyer segment (3 use cases spanning Plum),Planned,,,"Job-title cluster - every use case mentioning 'HR ops' anywhere in Buyer/Champion/Influencer is included, even if this title appears only once overall. Only use cases whose Target Geographies name this region are listed here (0 of 3 excluded as not applicable to this region). Needs account list built + Apollo enrichment before send."
